Date,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200,RSI,MACD,MACD_SIGNAL,VOL_MA20,VOL_RATIO,ATH,DRAWDOWN,WATCH_SIGNAL,EARLY_SIGNAL
2017-01-11,777.7570190429688,919.447998046875,762.7650146484375,908.114990234375,310928992,916.527209722416,858.9972655434944,704.4899972477299,33.832480037335415,11.950954180092822,38.456683014359115,216981105.2,1.4329772710550284,1154.72998046875,-32.64598371930667,False,False
2017-01-12,804.833984375,826.2459716796875,755.7559814453125,775.177978515625,222326000,905.8897596893288,856.8732153015927,705.488444880837,36.77150592788763,2.024121588482103,31.170170729183713,214319205.2,1.0373592034952173,1154.72998046875,-30.301109524471993,False,False
2017-01-13,823.9840087890625,829.0009765625,780.0029907226562,803.7369995117188,168968000,898.0892119845416,855.5834424971798,706.6675052182323,39.35008479605141,-4.248740991156296,24.08638838511571,215881254.8,0.7826895399349884,1154.72998046875,-28.642711047081736,False,False
2017-01-14,818.4119873046875,835.0850219726562,812.4559936523438,825.1420288085938,93063296,890.5009048721746,854.1257383719841,707.7793906121275,38.77678360585731,-9.559449956963931,17.357220716699782,213351170.0,0.43619772978043664,1154.72998046875,-29.12524995908895,False,False
2017-01-15,821.7979736328125,823.3070068359375,812.8709716796875,818.1420288085938,71013600,883.957768563664,852.8579828920166,708.913903876015,35.67757330303732,-13.34121505263829,11.21753356283217,210713300.0,0.33701527146126986,1154.72998046875,-28.832022417984447,False,False
2017-01-16,831.5339965820312,834.530029296875,820.27099609375,821.7830200195312,82755200,878.9650283749371,852.0217481347623,710.1340043009504,34.216324696210364,-15.375436985748934,5.898939453115949,206485660.0,0.40077940521390204,1154.72998046875,-27.98887959551556,False,False
2017-01-17,907.93798828125,910.5609741210938,830.7960205078125,830.9459838867188,155095008,881.724357889824,854.2145418659971,712.1022031465255,39.65558861296994,-10.699076632712604,2.579336235950238,202408910.4,0.7662459508007904,1154.72998046875,-21.372268526995164,False,False
2017-01-18,886.6179809570312,917.4990234375,858.3040161132812,909.3729858398438,225676992,882.190417229558,855.4852649676063,713.8386785476251,26.37013503634519,-8.614076067078258,0.34065377534453867,203726760.0,1.107743489367818,1154.72998046875,-23.218588245442596,False,False
2017-01-19,899.072998046875,904.614013671875,884.3380126953125,888.3350219726562,105625000,883.7982820693024,857.19458783346,715.6818061048317,36.963785780214366,-5.888799889490201,-0.9052369576224093,199634310.0,0.529092419033582,1154.72998046875,-22.13997962693355,False,False
2017-01-20,895.0260009765625,899.3980102539062,887.0079956054688,898.1719970703125,86728400,884.8675886318987,858.6781726626012,717.4663254567893,48.91711047435268,-4.00934054354741,-1.5260576748074095,199013974.8,0.4357905020848817,1154.72998046875,-22.49045091795083,False,False
2017-01-21,921.7890014648438,927.3670043945312,895.5349731445312,895.5490112304688,111158000,888.3839136636077,861.1531071254343,719.4993869096058,51.87733610472414,-0.356198959557787,-1.292085931757485,197183124.4,0.5637297833586817,1154.72998046875,-20.172766182908532,False,False
2017-01-22,924.6729736328125,937.5250244140625,897.5640258789062,922.2050170898438,116573000,891.8400146130558,863.6440822825864,721.5409151357075,51.914257549922375,2.740068710352489,-0.4856550033354903,191902524.8,0.6074594386993704,1154.72998046875,-19.923013234881836,False,False
2017-01-23,921.0120239257812,928.2659912109375,916.7379760742188,925.4990234375,73588600,894.6183012142678,865.8938054842803,723.5257022878475,52.61845570640657,4.8426520225663126,0.5800064018448703,186323554.8,0.3949506012752393,1154.72998046875,-20.240052695963907,False,False
2017-01-24,892.68701171875,924.14501953125,892.2860107421875,910.677001953125,111349000,894.4343688813614,866.9445194542595,725.2088993966127,47.97788981492138,4.175243079465645,1.2990537373690252,174643705.6,0.637578088585862,1154.72998046875,-22.693008164872154,False,False
2017-01-25,901.5419921875,903.2520141601562,891.68701171875,891.9240112304688,120831000,895.1112853867079,868.3012830908572,726.9634575338355,74.7931977822108,4.311143425489604,1.901471674993141,155175305.2,0.778674157233106,1154.72998046875,-21.926163913962903,False,False
2017-01-26,917.5859985351562,919.3259887695312,902.2239990234375,902.39501953125,131958000,897.2517342579887,870.2340170298493,728.8601992353413,73.62763493299875,5.648351970187605,2.650847734032034,144179405.2,0.9152347370066694,1154.72998046875,-20.536747633185016,False,False
2017-01-27,919.75,923.2230224609375,915.8460083007812,918.3590087890625,125594000,899.3944262334184,872.1758202835807,730.7596002379747,71.60629321864545,6.804280696474962,3.48153432652062,136481604.4,0.9202265796342001,1154.72998046875,-20.349344387279388,False,False
2017-01-28,921.5900268554688,923.9110107421875,919.8109741210938,919.8109741210938,68979600,901.508292959328,874.1136323060077,732.6584104530742,73.67728991814973,7.779163969683623,4.341060255153221,131994834.0,0.5225931796694407,1154.72998046875,-20.189997450195296,False,False
2017-01-29,919.4959716796875,923.4180297851562,919.1480102539062,922.0670166015625,60851700,903.2214052184098,875.8933318892894,734.5174906642843,72.5534598567791,8.287262828178541,5.130300769758286,127943569.4,0.475613587188228,1154.72998046875,-20.371343324226487,False,False
2017-01-30,920.3820190429688,923.0479736328125,919.4739990234375,920.1510009765625,78227296,904.8557493921774,877.6379862874729,736.3668889566096,71.38421563229548,8.661586078735127,5.836557831553654,126064534.2,0.6205337329521501,1154.72998046875,-20.294611328152257,False,False
2017-01-31,970.4030151367188,972.0189819335938,920.958984375,920.958984375,164582000,911.0983461297527,881.2758305560708,738.6956066300436,67.2213683374128,12.846430637746835,7.23853239279229,118747184.6,1.3859865440548729,1154.72998046875,-15.962776445555328,False,False
2017-02-01,989.0230102539062,989.114013671875,970.7420043945312,970.9409790039062,150110000,918.5197427130054,885.5012101520643,741.1864265665995,78.65934441350802,17.46411267324106,9.283648448882044,115136384.6,1.3037581518779078,1154.72998046875,-14.350278681391536,False,False
2017-02-02,1011.7999877929688,1013.52001953125,983.2210083007812,990.0009765625,145820992,927.4035755777638,890.4541033928841,743.8790988176081,79.82495038376882,22.699900366009388,11.966898832307514,113979034.2,1.279366797793063,1154.72998046875,-12.377784858219442,False,False
2017-02-03,1029.9100341796875,1033.8699951171875,1008.7899780273438,1011.4600219726562,201278000,937.1660954446137,895.9229634237391,746.7251777764349,83.2154578416761,27.988000972491932,15.1711192603444,119389769.4,1.6858898464377132,1154.72998046875,-10.80944882355901,False,False
2017-02-04,1042.9000244140625,1045.9000244140625,1015.1599731445312,1031.3299560546875,155064000,947.2359934417041,901.6867697370852,749.6721911758143,81.9940683975612,32.84838669743556,18.706572747762632,123592289.4,1.2546413757102877,1154.72998046875,-9.684511352973734,False,False
2017-02-05,1027.3399658203125,1043.6300048828125,1022.3699951171875,1043.52001953125,114208000,954.8649431920478,906.6143460540745,752.4350546051129,75.41927317721573,35.04078238673685,21.97341467555748,125164929.4,0.9124600680675972,1154.72998046875,-11.032017597458143,False,False
2017-02-06,1038.1500244140625,1044.6400146484375,1028.1600341796875,1028.4000244140625,111762000,962.7968556893826,911.7726079505446,755.2779896280875,78.01054517251717,37.22148701817832,25.02302914408165,122998279.0,0.9086468600101307,1154.72998046875,-10.095862931294397,False,False
2017-02-07,1061.3499755859375,1061.9300537109375,1040.1400146484375,1040.1400146484375,146007008,972.1828671081021,917.6383870735012,758.3234820256781,91.34480038684998,40.35654815318162,28.08973294590165,119014779.8,1.226797278836792,1154.72998046875,-8.086739450975877,False,False
2017-02-08,1063.0699462890625,1078.969970703125,1037.489990234375,1062.3199462890625,201855008,980.8387794110507,923.3415854741115,761.3557851526771,91.03106267232751,42.49009458965088,30.9698052746515,123826280.2,1.6301467481214056,1154.72998046875,-7.937789416576779,False,False
2017-02-09,994.3829956054688,1088.989990234375,953.343994140625,1064.699951171875,407220000,982.1287047629,926.1275231263216,763.6744638636502,65.39146747642671,38.198158044151796,32.415475828551564,139850860.2,2.91181619775264,1154.72998046875,-13.88610216894084,False,False
2017-02-10,988.6740112304688,998.905029296875,946.6909790039062,995.6320190429688,190452000,982.7520672836208,928.5803265813863,765.9132653299868,63.62004821076688,33.94480549518062,32.721341761877376,143815560.2,1.3242795128367482,1154.72998046875,-14.380502112785942,False,False
2017-02-11,1004.4500122070312,1009.2899780273438,982.8300170898438,988.8980102539062,102261000,984.8185382287074,931.5556083706273,768.2867652989125,65.51917133415367,31.484055792604863,32.473884568022875,143099960.2,0.7146123580822632,1154.72998046875,-13.014295186197057,False,False
2017-02-12,999.1810302734375,1004.760009765625,996.9210205078125,1003.52001953125,67530000,986.1863946139199,934.2075857001493,770.5842206717934,64.74911724009533,28.77700768571208,31.734509191560715,142797030.2,0.4729089947138131,1154.72998046875,-13.470590772413226,False,False
2017-02-13,990.6420288085938,1002.0999755859375,976.0020141601562,998.885009765625,100607000,986.6107407276983,936.4207011161667,772.7738506035029,62.646338017585386,25.64698403570071,30.517004160388716,142259930.2,0.7072054643817055,1154.72998046875,-14.210071136591306,False,False
2017-02-14,1004.5499877929688,1011.510009765625,986.4710083007812,991.7349853515625,137946000,988.3192404482002,939.0924378485903,775.0800808242936,57.064649426886845,24.011879795434652,29.215979287397904,143115680.2,0.9638776115043752,1154.72998046875,-13.005637267235182,False,False
2017-02-15,1007.47998046875,1008.8400268554688,1001.5800170898438,1006.2100219726562,89759400,990.1440728311096,941.7743022650671,777.3925176366764,54.08367289779954,22.690907173403048,27.910964864598935,141005750.2,0.6365655292261976,1154.72998046875,-12.751898927940319,False,False
2017-02-16,1027.43994140625,1033.3699951171875,1007.6500244140625,1007.6500244140625,122277000,993.6960603144563,945.1337390941333,779.8805517040354,53.50407766363644,22.989618872826895,26.92669566624453,140839900.2,0.8681985703366751,1154.72998046875,-11.02335967849627,False,False
2017-02-17,1046.2099609375,1053.1700439453125,1025.6400146484375,1026.1199951171875,136474000,998.6973841833176,949.0975124997556,782.5305955770052,53.64117434683066,24.45898579227196,26.433153691450016,144214620.2,0.9463256902159772,1154.72998046875,-9.397869750224853,False,False
2017-02-18,1054.4200439453125,1061.0999755859375,1046.9599609375,1049.2099609375,99073504,1004.0043041606503,953.2278078505617,785.2359632224611,52.629565418980064,25.986399706508678,26.343802894461753,146125710.4,0.6780018637979535,1154.72998046875,-8.686873833718057,False,False
2017-02-19,1047.8699951171875,1056.81005859375,1043.4599609375,1054.760009765625,77423296,1008.1819890136538,956.9392661747431,787.8492371716624,54.887218700581364,26.36443919483213,26.34793015453583,146085510.4,0.5299861415961483,1154.72998046875,-9.254110238671021,False,False
2017-02-20,1079.97998046875,1080.489990234375,1041.68994140625,1048.68994140625,109478000,1015.0198929617583,961.7643922254885,790.7560107368075,59.04087867786736,28.92165484256259,26.862675092141185,143330310.4,0.7638161090593717,1154.72998046875,-6.473374837782941,False,False
2017-02-21,1115.300048828125,1117.25,1076.9300537109375,1079.280029296875,186868992,1024.5703839966504,967.7853983667684,793.985304648164,61.07995455292999,33.41313517822664,28.17276710935828,145168260.0,1.287257917123206,1154.72998046875,-3.414645181778242,False,False
2017-02-22,1117.43994140625,1125.3900146484375,1100.550048828125,1114.800048828125,136100000,1033.4151037499455,973.6542039761599,797.2037587452593,61.146969138793345,36.72202846535549,29.882619380557724,144682210.4,0.9406823383726794,1154.72998046875,-3.2293297734733217,False,False
2017-02-23,1166.719970703125,1176.6199951171875,1116.9599609375,1117.27001953125,189454000,1046.110805364534,981.2254105144724,800.8805369736958,88.38735710286744,42.827151999291345,32.47152590430445,144091010.4,1.3148217884937532,1166.719970703125,0.0,False,False
2017-02-24,1173.6800537109375,1200.3900146484375,1131.9599609375,1172.7099609375,330759008,1058.260257588001,988.7726514241377,804.5899849014296,90.98093115330005,47.67753002793506,35.512726729030575,152875760.8,2.163580454279577,1173.6800537109375,0.0,False,False
2017-02-25,1143.8399658203125,1174.8499755859375,1124.5899658203125,1170.4100341796875,139960992,1066.4107059910782,994.8537225769289,807.965606602115,79.0654669012846,48.55394420693165,38.120970224610794,154163410.4,0.9078742591179729,1173.6800537109375,-2.5424380176076733,False,False
2017-02-26,1165.199951171875,1167.469970703125,1130.199951171875,1144.27001953125,116486000,1075.8192055321065,1001.5339668355543,811.520177194849,82.44113244020215,50.39120264636199,40.57501670896104,154399610.4,0.7544449088843037,1173.6800537109375,-0.7225225062188034,False,False
2017-02-27,1179.969970703125,1181.97998046875,1163.3800048828125,1163.780029296875,131570000,1085.7383260245845,1008.5314571833022,815.1863442944339,86.11636927417479,52.43462659830766,42.946938686830364,153677760.0,0.8561420988957673,1179.969970703125,0.0,False,False
2017-02-28,1179.969970703125,1193.25,1171.8199462890625,1180.719970703125,184956000,1094.7127683749218,1015.254536144864,818.816032119396,85.33839680335461,53.43805417777139,45.04516178501857,152832809.6,1.2101851721765378,1179.969970703125,0.0,False,False
2017-03-01,1222.5,1222.5,1179.68994140625,1180.0400390625,229056992,1106.8829809106435,1023.3818092372223,822.8327880187055,87.35576800726143,57.00794360214172,47.4377181484432,143924659.2,1.5915062316159372,1222.5,0.0,False,False
2017-03-02,1251.010009765625,1262.1300048828125,1215.6199951171875,1224.6800537109375,368275008,1120.609364611118,1032.3084053363755,827.0932578868341,87.72056866946602,61.42950511419531,50.23607554159363,152815809.6,2.409927408453163,1251.010009765625,0.0,False,False
2017-03-03,1274.989990234375,1280.31005859375,1250.7099609375,1250.7099609375,315739008,1135.3122813371424,1041.8253302343362,831.5499417907898,87.93271647866605,66.10657305859104,53.41017504499311,163489710.0,1.9312469757270962,1274.989990234375,0.0,False,False
2017-03-04,1255.1500244140625,1279.4000244140625,1230.510009765625,1277.4300537109375,183270000,1146.7253997254204,1050.191004515894,835.7648679860463,82.0460202349966,67.43491593467593,56.21512322292968,169276710.0,1.0826651817606805,1274.989990234375,-1.5560879671428163,False,False
2017-03-05,1267.1199951171875,1267.2900390625,1238.06005859375,1254.2900390625,134127000,1158.1915516674933,1058.6980237551604,840.0569588032716,84.40725747436643,68.66202079755931,58.704502737855606,170952710.0,0.784585397915014,1274.989990234375,-0.6172593649727998,False,False
2017-03-06,1272.8299560546875,1276.0,1264.5999755859375,1267.469970703125,153656992,1169.1094949424642,1067.0953544335732,844.3631577808977,82.99851490422073,69.2964500293333,60.82289219615115,171738259.6,0.8947161358097285,1274.989990234375,-0.16941577551446985,False,False
2017-03-07,1223.5400390625,1275.550048828125,1204.800048828125,1273.2099609375,291256000,1174.2933562872295,1073.2304401052959,848.136062072257,67.67587928679472,65.07184764426029,61.67268328577298,181813089.6,1.6019528662143148,1274.989990234375,-4.035321968482064,False,False
2017-03-08,1150.0,1232.1600341796875,1148.0799560546875,1223.22998046875,332603008,1171.9797033074933,1076.2410110815588,851.1396833451699,54.31167591725679,55.153972600892075,60.36894114879681,192329390.0,1.7293405235674069,1274.989990234375,-9.80321345200512,False,False
2017-03-09,1188.489990234375,1197.4599609375,1141.22998046875,1150.3499755859375,212283008,1173.5521115862439,1080.6429318326498,854.4964028167044,52.967640504482254,49.82544895198248,58.260242709433946,196119840.4,1.0824147499153278,1274.989990234375,-6.784366988175272,False,False
2017-03-10,1116.719970703125,1270.469970703125,1077.25,1189.3599853515625,563795968,1168.1395267402324,1082.0577176707075,857.1055925469176,43.401287508127886,39.35762460402498,54.479719088352155,219355963.6,2.5702331440967487,1274.989990234375,-12.413432320527951,False,False
2017-03-11,1175.8299560546875,1193.8299560546875,1116.3199462890625,1116.3199462890625,283320000,1168.8719485797044,1085.7350603524321,860.2769792484875,53.47060982993797,35.42314425000586,50.6684041206829,229650798.8,1.2336991705687026,1274.989990234375,-7.777318640867092,False,False
2017-03-12,1221.3800048828125,1226.97998046875,1175.3599853515625,1176.6199951171875,227176000,1173.8727158466672,1091.0544699418588,863.8700441801724,55.79104245483516,35.5705137452544,47.648826045597204,235535698.8,0.9645077207294234,1274.989990234375,-4.204737743996533,False,False
2017-03-13,1231.9200439453125,1237.3699951171875,1217.030029296875,1221.780029296875,380276992,1179.401032808443,1096.5786100988569,867.5322332325619,55.402125282339824,36.12141303289627,45.34334344305702,245206098.8,1.5508463853917813,1274.989990234375,-3.3780615235375455,False,False
2017-03-14,1240.0,1244.81005859375,1220.719970703125,1232.1600341796875,245306000,1185.1723630171628,1102.2029783302742,871.2383801655714,56.13917081757237,36.78594414828444,43.63186358410251,250666398.8,0.9786154074672093,1274.989990234375,-2.74433450477074,False,False
2017-03-15,1249.6099853515625,1251.6099853515625,1239.75,1240.1600341796875,297804992,1191.3092794299628,1107.9836452722857,875.0032717594619,52.97265216228538,37.653983663903546,42.43628760006272,256083948.4,1.1629194014723336,1274.989990234375,-1.9906042460887896,False,False
2017-03-16,1187.81005859375,1257.97998046875,1152.43994140625,1251.3299560546875,638568000,1190.9760203027045,1111.1140928535197,878.1157771010966,43.54153256590273,32.97505768931933,40.54404161791405,271474398.0,2.352221810618031,1274.989990234375,-6.837695378659337,False,False
2017-03-17,1100.22998046875,1180.1600341796875,1099.5699462890625,1180.1600341796875,706598976,1182.3335403185183,1110.6872649168622,880.3258686768942,34.195481224907226,21.9470033837124,36.82463397107372,299806297.2,2.3568516825669934,1274.989990234375,-13.706775041700503,False,False
2017-03-18,973.8179931640625,1114.0699462890625,957.655029296875,1099.68994140625,621302016,1162.4749167799987,1105.3198424951838,881.2561385722889,28.669253252823367,2.9725344603280064,30.054214068924583,325047098.0,1.9114215134447994,1274.989990234375,-23.62151855129071,False,False
2017-03-19,1036.739990234375,1069.9100341796875,976.72998046875,976.72998046875,406648000,1150.5001618708916,1102.6304365241717,882.8032415739018,33.78528081429246,-6.907958912330969,22.661779472673473,338800998.0,1.200256204676233,1274.989990234375,-18.68642121309546,False,False
2017-03-20,1054.22998046875,1063.030029296875,1036.6800537109375,1037.239990234375,286529984,1141.3315731659256,1100.7323794239592,884.508980269373,34.86535372526403,-13.175150123924595,15.494393553353861,343879697.2,0.8332273941527713,1274.989990234375,-17.314646503620303,False,False
2017-03-21,1120.5400390625,1122.4300537109375,1055.3599853515625,1055.3599853515625,337391008,1139.3514270608375,1101.5091503901765,886.8575480185584,43.033047315194636,-12.645507223832283,9.866413397916633,349296398.0,0.9659160813905673,1274.989990234375,-12.113816763650298,False,False
2017-03-22,1049.1400146484375,1120.6500244140625,1014.2100219726562,1120.6500244140625,380840992,1130.7598639739422,1099.4554587924613,888.4722989302985,43.1579907946782,-17.782164936575782,4.33669773101815,349924697.2,1.0883512797107022,1274.989990234375,-17.713862643299706,False,False
2017-03-23,1038.5899658203125,1058.010009765625,1028.9300537109375,1050.050048828125,248540000,1121.9817784355014,1097.0685767151222,889.9660070585574,39.43062189014046,-22.445565444967997,-1.0197549041790794,346564746.8,0.7171531504427097,1274.989990234375,-18.541323949579102,False,False
2017-03-24,937.52001953125,1040.469970703125,934.3579711914062,1038.449951171875,491038016,1104.4139918731917,1090.8117705510488,890.4391813120171,37.8660543512581,-33.90599671027212,-7.597003265397689,361953147.6,1.3566341921763134,1274.989990234375,-26.468440794667703,False,False
2017-03-25,972.7789916992188,975.760986328125,903.7130126953125,936.5399780273438,435803008,1091.877325189956,1086.183034125487,891.2584829079098,35.79214806836434,-39.685892409458575,-14.014781094209866,377036948.0,1.1558628678481664,1274.989990234375,-23.703009502027726,False,False
2017-03-26,966.7249755859375,1007.9600219726562,954.1859741210938,974.0150146484375,303668000,1079.9580537990971,1081.498404378838,892.0093932828156,31.138816805301616,-44.24498129495805,-20.060821134359504,384537498.4,0.7896967168703046,1274.989990234375,-24.17783802300838,False,False
2017-03-27,1045.77001953125,1046.4000244140625,971.9840087890625,972.0549926757812,372535008,1076.7020505354926,1080.09729124756,893.5393497628996,37.4828857751488,-41.00711316921388,-24.25007954133038,388601448.8,0.9586557362315217,1274.989990234375,-17.97817806091079,False,False
2017-03-28,1047.1500244140625,1064.6500244140625,1027.72998046875,1044.5799560546875,326332000,1073.8875718572613,1078.8052415678148,895.0678141872894,36.91446156720954,-37.89291851401367,-26.97864733586704,388287898.4,0.8404382452935083,1274.989990234375,-17.8699415340845,False,False
2017-03-29,1039.969970703125,1055.1300048828125,1015.8800048828125,1046.0799560546875,298457984,1070.6573241282958,1077.2822897691995,896.5096266899345,35.72813660533002,-35.59396210281761,-28.701710289257157,392596647.2,0.760215315460799,1274.989990234375,-18.433087422752827,False,False
2017-03-30,1026.4300537109375,1049.2900390625,1020.0399780273438,1042.2099609375,352968992,1066.4452031361664,1075.2880844335814,897.8023672573077,38.24090252657487,-34.46726356803424,-29.854820945012577,382055298.4,0.9238688574093599,1274.989990234375,-19.495050033902306,False,False
2017-03-31,1071.7900390625,1074.9200439453125,1026.6400146484375,1026.6400146484375,447287008,1066.9542351291504,1075.150906183735,899.5335878722847,47.79183416521038,-29.57327285241786,-29.79851132649363,390253648.8,1.1461443329879764,1274.989990234375,-15.937376193402253,False,False
2017-04-01,1080.5,1091.719970703125,1061.0899658203125,1071.7099609375,289633984,1068.2443079739933,1075.3606745686866,901.3342486894759,60.135672076756286,-24.70712058901563,-28.780233178998035,393376548.0,0.736276693342685,1274.989990234375,-15.254236639036112,False,False
2017-04-02,1102.1700439453125,1107.5899658203125,1075.449951171875,1080.6099853515625,514187008,1071.4753304474523,1076.4120223873779,903.3326148114245,56.74511510424165,-18.884381029869246,-26.801062749172278,400072048.8,1.2852360207174762,1274.989990234375,-13.554612005800449,False,False
2017-04-03,1143.81005859375,1151.739990234375,1102.949951171875,1102.949951171875,580444032,1078.364352175671,1079.0550826307651,905.7254251973184,58.796709744779854,-10.785488400122858,-23.597947879362394,416828950.4,1.3925233154822636,1274.989990234375,-10.28870286397392,False,False
2017-04-04,1133.25,1156.43994140625,1120.52001953125,1145.52001953125,436310016,1083.591556730369,1081.18037350799,907.989351314758,51.40157188198043,-5.1596884395648885,-19.910295991402894,423754201.6,1.0296299466827517,1274.989990234375,-11.116949256073738,False,False
2017-04-05,1124.780029296875,1135.0899658203125,1113.6300048828125,1134.1400146484375,414784000,1087.5142684033694,1082.8901639310836,910.1464724887094,59.68531778954996,-1.3688777181284877,-16.202012336748012,412565001.6,1.005378542511833,1274.989990234375,-11.781265899184646,False,False
2017-04-06,1182.6800537109375,1188.3699951171875,1125.81005859375,1125.81005859375,511222016,1096.5776765278997,1086.8034929420583,912.8582494162937,66.45472568765928,6.235535794296766,-11.714502710539056,402796153.6,1.2691829637173575,1274.989990234375,-7.240051861620389,False,False
2017-04-07,1176.9000244140625,1186.5799560546875,1163.3900146484375,1178.93994140625,317022016,1104.2274239456297,1090.336690254686,915.4855307595551,84.94107949884433,11.661264433690576,-7.03934928169313,387582153.6,0.8179479190550635,1274.989990234375,-7.693391051821596,False,False
2017-04-08,1175.949951171875,1184.97998046875,1162.5799560546875,1172.6500244140625,209312000,1111.0581408243197,1093.6940730357521,918.0772165348021,82.95670401376898,15.703510209523301,-2.490777383449844,377715353.6,0.5541527449309384,1274.989990234375,-7.767907185239464,False,False
2017-04-09,1187.8699951171875,1197.2099609375,1171.8599853515625,1176.5699462890625,242343008,1118.3735555188784,1097.3872464507103,920.7617217943283,85.20237840778812,19.64244120093258,1.935866333426641,375506004.8,0.6453771841253921,1274.989990234375,-6.832994437954188,False,False
2017-04-10,1187.1300048828125,1190.3399658203125,1179.0400390625,1187.300048828125,215883008,1124.921788791634,1100.9065703107929,923.4121524718257,79.97452987692029,22.445622201705646,6.037817507082442,369430604.8,0.5843668748475058,1274.989990234375,-6.89103334336073,False,False
2017-04-11,1205.010009765625,1208.0699462890625,1187.4599609375,1187.4599609375,216182000,1132.5492384082047,1104.989058132551,926.2141212011173,81.28416139977733,25.81238124194647,9.992730254055248,361197655.2,0.5985144058598529,1274.989990234375,-5.48866900954147,False,False
2017-04-12,1200.3699951171875,1207.1400146484375,1196.760009765625,1204.81005859375,288702016,1139.0083580947746,1108.7294870339094,928.9420403445608,82.11081433113314,27.785853609302876,13.551354925104775,363205756.0,0.7948718081439216,1274.989990234375,-5.852594584171634,False,False
2017-04-13,1169.280029296875,1205.8900146484375,1156.43994140625,1201.02001953125,351968992,1141.8913743997366,1111.1040181030453,931.3334631202058,76.71989058386477,26.535262280576717,16.148136396199163,356252304.8,0.9879767436103897,1274.989990234375,-8.291042419718753,False,False
2017-04-14,1167.5400390625,1190.800048828125,1159.7900390625,1170.3299560546875,254827008,1144.334104367619,1113.317195395573,933.6837773086864,71.40236947944578,25.114255468369947,17.94136021063332,347203504.8,0.7339413470114257,1274.989990234375,-8.427513313427893,False,False
2017-04-15,1172.52001953125,1188.0,1164.9599609375,1167.300048828125,203559008,1147.0184772403456,1115.6388747734427,936.0602573308015,70.91742447197814,24.111992100548377,19.175486588616334,342198055.2,0.5948572907026854,1274.989990234375,-8.036923543555696,False,False
2017-04-16,1182.93994140625,1187.219970703125,1172.6099853515625,1172.6099853515625,183231008,1150.4395690656697,1118.2781322884548,938.516771600209,69.34978327278853,23.883181325468286,20.117025535986727,332732855.2,0.5506850469872084,1274.989990234375,-7.219668352941655,False,False
2017-04-17,1193.9100341796875,1194.9000244140625,1172.6500244140625,1183.25,253206000,1154.579613362243,1121.2440892253658,941.0579980935372,64.06985234880923,24.306847733466384,20.95498997548266,329076555.2,0.7694440579217537,1274.989990234375,-6.359262164856916,False,False
